Time Slot,Rush Hour,Day,Working Day,City,Area Name,Population,Two-Wheeler Count,Four-Wheeler Count,Weather,Traffic Density
22:00,No,Thursday,Yes,Chennai,Mandaveli,1120000,108,360,Sunny,Medium
17:00,No,Wednesday,Yes,Hyderabad,Shamshabad,310000,332,276,Cloudy,Low
11:00,Yes,Tuesday,Yes,Chennai,Nungambakkam,900000,368,55,Sunny,Medium
13:00,No,Saturday,Yes,Hyderabad,Attapur,260000,858,101,Cloudy,High
22:00,No,Thursday,Yes,Chennai,Mandaveli,1120000,765,140,Cloudy,High
11:00,Yes,Sunday,No,Hyderabad,Begumpet,190000,452,350,Sunny,Medium
08:00,No,Sunday,No,Kolkata,Joka,530000,991,73,Foggy,Medium
08:00,No,Saturday,Yes,Kolkata,Salt Lake,250000,872,66,Cloudy,Low
10:00,No,Friday,Yes,Kolkata,Maniktala,350000,290,105,Foggy,Medium
20:00,No,Wednesday,Yes,Chennai,Anna Nagar,820000,931,377,Rainy,High
09:00,No,Wednesday,Yes,Kolkata,Joka,530000,493,499,Rainy,Low
08:00,No,Thursday,Yes,Bengaluru,MG Road,340000,593,145,Sunny,Medium
19:00,No,Monday,Yes,Hyderabad,Chandanagar,390000,660,308,Cloudy,Medium
22:00,No,Monday,Yes,Hyderabad,Shamshabad,310000,773,280,Sunny,High
17:00,No,Saturday,Yes,Chennai,Chromepet,1320000,608,458,Sunny,Medium
14:00,Yes,Friday,Yes,Bengaluru,Ulsoor,220000,307,318,Sunny,High
08:00,No,Saturday,Yes,Hyderabad,Charminar,210000,269,489,Foggy,High
18:00,No,Thursday,Yes,Bengaluru,MG Road,340000,908,487,Sunny,Low
09:00,Yes,Wednesday,Yes,Bengaluru,Yelahanka,270000,792,102,Foggy,Low
17:00,Yes,Wednesday,Yes,Chennai,Chromepet,1320000,787,79,Cloudy,Medium
10:00,No,Monday,Yes,Mumbai,Dadar East,1250000,169,302,Rainy,Low
18:00,Yes,Saturday,Yes,Bengaluru,Vijayanagar,260000,772,274,Rainy,Medium
09:00,Yes,Sunday,No,Kolkata,Salt Lake,250000,199,59,Cloudy,Medium
12:00,Yes,Saturday,Yes,Kolkata,Salt Lake,250000,831,268,Cloudy,Medium
21:00,No,Wednesday,Yes,Kolkata,Rajarhat,240000,812,92,Foggy,Low
16:00,Yes,Tuesday,Yes,Mumbai,Juhu Beach,1150000,360,490,Sunny,Low
09:00,No,Wednesday,Yes,Hyderabad,Shamshabad,310000,319,495,Sunny,Medium
09:00,No,Tuesday,Yes,Hyderabad,Charminar,210000,583,314,Rainy,Low
20:00,Yes,Saturday,Yes,Hyderabad,Himayatnagar,230000,572,124,Foggy,Medium
18:00,Yes,Monday,Yes,Kolkata,Dum Dum,270000,957,369,Sunny,Medium
11:00,No,Friday,Yes,Mumbai,Mazgaon,2400000,973,365,Cloudy,Low
15:00,Yes,Tuesday,Yes,Mumbai,Kalbadevi,2450000,313,437,Sunny,High
13:00,Yes,Sunday,No,Mumbai,Lower Parel,1550000,308,280,Sunny,Medium
12:00,Yes,Tuesday,Yes,Hyderabad,Gachibowli,140000,146,235,Rainy,Medium
19:00,Yes,Wednesday,Yes,Chennai,Mylapore,780000,380,366,Sunny,High
19:00,Yes,Sunday,No,Chennai,Mylapore,780000,829,426,Sunny,Medium
11:00,Yes,Tuesday,Yes,Chennai,T Nagar,800000,910,341,Foggy,Low
14:00,Yes,Sunday,No,Mumbai,Mazgaon,2400000,191,478,Rainy,Medium
10:00,Yes,Sunday,No,Mumbai,Girgaon,2550000,293,159,Sunny,High
15:00,No,Friday,Yes,Kolkata,Joka,530000,346,271,Sunny,High
09:00,No,Thursday,Yes,Kolkata,Joka,530000,592,476,Foggy,Low
15:00,Yes,Friday,Yes,Bengaluru,MG Road,340000,103,283,Cloudy,Medium
17:00,Yes,Saturday,Yes,Bengaluru,MG Road,340000,255,79,Rainy,Low
22:00,No,Tuesday,Yes,Mumbai,Juhu Beach,1150000,998,191,Cloudy,Low
18:00,Yes,Wednesday,Yes,Bengaluru,MG Road,340000,301,74,Foggy,Low
21:00,No,Thursday,Yes,Bengaluru,Yelahanka,270000,304,431,Cloudy,Low
22:00,Yes,Tuesday,Yes,Hyderabad,Himayatnagar,230000,912,296,Rainy,Low
08:00,Yes,Saturday,Yes,Mumbai,Matunga,2300000,458,86,Foggy,High
08:00,No,Monday,Yes,Mumbai,Chembur,1650000,151,255,Sunny,Medium
14:00,Yes,Saturday,Yes,Kolkata,Joka,530000,873,434,Foggy,Medium
19:00,No,Tuesday,Yes,Kolkata,Sealdah,220000,108,338,Rainy,High
21:00,No,Friday,Yes,Hyderabad,Patancheru,380000,963,293,Foggy,Low
11:00,Yes,Sunday,No,Chennai,Choolaimedu,1140000,765,476,Sunny,High
08:00,No,Sunday,No,Chennai,Anna Nagar,820000,441,229,Rainy,Low
09:00,No,Sunday,No,Mumbai,Matunga,2300000,716,89,Rainy,Medium
22:00,Yes,Sunday,No,Bengaluru,Hebbal,290000,235,202,Sunny,High
18:00,Yes,Sunday,No,Mumbai,Andheri West,1300000,940,374,Cloudy,Low
20:00,Yes,Saturday,Yes,Kolkata,Dum Dum,270000,366,365,Sunny,Low
20:00,Yes,Thursday,Yes,Kolkata,Salt Lake,250000,715,447,Rainy,Medium
12:00,Yes,Sunday,No,Bengaluru,Vijayanagar,260000,838,65,Rainy,High
16:00,Yes,Tuesday,Yes,Hyderabad,Alwal,290000,146,458,Foggy,Medium
17:00,Yes,Sunday,No,Kolkata,Dum Dum,270000,478,421,Foggy,Medium
08:00,Yes,Friday,Yes,Mumbai,Dadar East,1250000,487,349,Rainy,High
16:00,No,Monday,Yes,Hyderabad,Charminar,210000,284,416,Cloudy,High
08:00,Yes,Friday,Yes,Bengaluru,Majestic,560000,326,86,Cloudy,High
13:00,No,Thursday,Yes,Hyderabad,Patancheru,380000,561,105,Rainy,Low
10:00,No,Friday,Yes,Kolkata,Dum Dum,270000,436,60,Rainy,Low
10:00,No,Thursday,Yes,Bengaluru,Ulsoor,220000,339,99,Foggy,High
18:00,Yes,Thursday,Yes,Kolkata,Alipore,550000,168,63,Foggy,Low
18:00,No,Friday,Yes,Bengaluru,Yelahanka,270000,453,421,Cloudy,Low
13:00,Yes,Wednesday,Yes,Chennai,Royapettah,1200000,283,398,Rainy,Medium
16:00,Yes,Wednesday,Yes,Bengaluru,Vijayanagar,260000,649,162,Cloudy,Medium
22:00,Yes,Sunday,No,Bengaluru,MG Road,340000,793,56,Cloudy,Medium
18:00,No,Saturday,Yes,Mumbai,Kalbadevi,2450000,260,487,Sunny,Medium
18:00,Yes,Monday,Yes,Bengaluru,Majestic,560000,281,130,Sunny,Medium
08:00,No,Friday,Yes,Kolkata,Dum Dum,270000,965,395,Sunny,Low
08:00,Yes,Wednesday,Yes,Kolkata,Maniktala,350000,350,471,Cloudy,Low
16:00,Yes,Sunday,No,Kolkata,Salt Lake,250000,815,209,Sunny,Medium
17:00,Yes,Thursday,Yes,Kolkata,Dum Dum,270000,519,139,Rainy,Medium
14:00,Yes,Thursday,Yes,Kolkata,Dum Dum,270000,690,404,Cloudy,Low
11:00,Yes,Thursday,Yes,Chennai,Mylapore,780000,630,281,Sunny,High
11:00,Yes,Wednesday,Yes,Hyderabad,Shamshabad,310000,384,145,Cloudy,Medium
20:00,Yes,Monday,Yes,Hyderabad,Begumpet,190000,829,451,Rainy,High
18:00,No,Monday,Yes,Mumbai,Prabhadevi,2250000,422,354,Sunny,Medium
16:00,No,Friday,Yes,Hyderabad,Begumpet,190000,106,329,Rainy,Medium
11:00,Yes,Saturday,Yes,Kolkata,Joka,530000,960,91,Foggy,Low
17:00,No,Wednesday,Yes,Kolkata,Esplanade,200000,915,498,Foggy,High
19:00,No,Thursday,Yes,Kolkata,Joka,530000,766,85,Cloudy,Low
18:00,Yes,Thursday,Yes,Kolkata,Sealdah,220000,898,357,Foggy,Low
15:00,Yes,Friday,Yes,Mumbai,Dadar East,1250000,446,240,Rainy,Low
21:00,Yes,Tuesday,Yes,Mumbai,Matunga,2300000,180,173,Sunny,High
16:00,No,Tuesday,Yes,Mumbai,Dadar East,1250000,312,327,Foggy,High
16:00,Yes,Sunday,No,Kolkata,Cossipore,570000,170,403,Rainy,Low
13:00,Yes,Sunday,No,Chennai,T Nagar,800000,108,150,Sunny,High
14:00,Yes,Sunday,No,Mumbai,Mazgaon,2400000,961,123,Sunny,Low
14:00,Yes,Sunday,No,Hyderabad,Chandanagar,390000,416,393,Foggy,Low
11:00,No,Tuesday,Yes,Hyderabad,Nizampet,400000,570,424,Cloudy,High
14:00,No,Thursday,Yes,Hyderabad,Attapur,260000,756,394,Foggy,Low
19:00,No,Tuesday,Yes,Bengaluru,Vijayanagar,260000,111,331,Foggy,High
17:00,No,Friday,Yes,Chennai,Choolaimedu,1140000,117,286,Sunny,Medium
09:00,Yes,Thursday,Yes,Chennai,Guindy,1340000,708,149,Rainy,Medium
22:00,Yes,Thursday,Yes,Kolkata,Maniktala,350000,946,257,Cloudy,Medium
08:00,Yes,Thursday,Yes,Bengaluru,MG Road,340000,557,136,Rainy,Low
09:00,No,Tuesday,Yes,Bengaluru,Ulsoor,220000,490,263,Sunny,Medium
20:00,Yes,Wednesday,Yes,Kolkata,Cossipore,570000,562,215,Cloudy,Medium
09:00,Yes,Saturday,Yes,Chennai,Anna Nagar,820000,731,162,Cloudy,High
20:00,Yes,Friday,Yes,Chennai,Mylapore,780000,438,323,Rainy,High
12:00,Yes,Monday,Yes,Kolkata,Sealdah,220000,270,235,Rainy,Low
20:00,No,Thursday,Yes,Hyderabad,Chandanagar,390000,436,268,Sunny,Low
16:00,Yes,Sunday,No,Hyderabad,Attapur,260000,266,257,Cloudy,Medium
14:00,Yes,Monday,Yes,Chennai,Nungambakkam,900000,715,141,Foggy,High
19:00,Yes,Sunday,No,Hyderabad,Attapur,260000,262,291,Rainy,Low
21:00,Yes,Tuesday,Yes,Mumbai,Mazgaon,2400000,210,142,Rainy,Medium
22:00,Yes,Saturday,Yes,Bengaluru,MG Road,340000,710,175,Rainy,High
12:00,Yes,Tuesday,Yes,Kolkata,Esplanade,200000,555,297,Sunny,Low
08:00,Yes,Tuesday,Yes,Mumbai,Matunga,2300000,474,258,Foggy,High
12:00,Yes,Tuesday,Yes,Mumbai,Mazgaon,2400000,930,237,Sunny,Medium
18:00,Yes,Tuesday,Yes,Kolkata,Joka,530000,378,248,Cloudy,High
11:00,Yes,Tuesday,Yes,Bengaluru,Koramangala,300000,337,462,Cloudy,Medium
17:00,No,Wednesday,Yes,Chennai,Mylapore,780000,990,413,Sunny,Low
22:00,No,Friday,Yes,Bengaluru,Jayanagar,250000,991,441,Rainy,Low
12:00,Yes,Saturday,Yes,Kolkata,Sealdah,220000,466,198,Foggy,Medium
18:00,Yes,Thursday,Yes,Hyderabad,Chandanagar,390000,158,366,Sunny,Low
17:00,No,Thursday,Yes,Chennai,Adyar,850000,454,57,Rainy,Medium
17:00,No,Thursday,Yes,Chennai,Nungambakkam,900000,264,145,Rainy,High
22:00,Yes,Thursday,Yes,Kolkata,Alipore,550000,195,247,Sunny,High
08:00,No,Saturday,Yes,Mumbai,Kalbadevi,2450000,453,365,Rainy,High
12:00,No,Monday,Yes,Bengaluru,Hulimavu,600000,773,146,Rainy,High
13:00,Yes,Wednesday,Yes,Kolkata,Rajarhat,240000,646,57,Cloudy,Medium
11:00,No,Monday,Yes,Mumbai,Girgaon,2550000,495,90,Cloudy,High
15:00,No,Thursday,Yes,Chennai,T Nagar,800000,144,365,Cloudy,Low
16:00,No,Saturday,Yes,Kolkata,Sealdah,220000,366,283,Foggy,High
13:00,No,Tuesday,Yes,Kolkata,Esplanade,200000,268,279,Foggy,Medium
12:00,Yes,Tuesday,Yes,Hyderabad,Nizampet,400000,255,103,Rainy,Medium
09:00,No,Thursday,Yes,Kolkata,Joka,530000,359,260,Cloudy,Low
08:00,Yes,Friday,Yes,Chennai,T Nagar,800000,461,466,Cloudy,Low
15:00,Yes,Wednesday,Yes,Chennai,Adyar,850000,749,447,Sunny,High
16:00,Yes,Tuesday,Yes,Bengaluru,MG Road,340000,978,491,Foggy,High
16:00,Yes,Sunday,No,Chennai,Guindy,1340000,256,54,Cloudy,Medium
14:00,Yes,Tuesday,Yes,Chennai,Guindy,1340000,119,400,Sunny,High
09:00,No,Saturday,Yes,Kolkata,Tangra,510000,767,70,Rainy,High
18:00,Yes,Tuesday,Yes,Chennai,Chromepet,1320000,430,206,Cloudy,Low
12:00,Yes,Thursday,Yes,Chennai,Guindy,1340000,322,337,Sunny,High
09:00,No,Wednesday,Yes,Kolkata,Tangra,510000,992,117,Rainy,Low
19:00,Yes,Sunday,No,Hyderabad,Charminar,210000,147,118,Foggy,Medium
15:00,No,Thursday,Yes,Kolkata,Esplanade,200000,988,447,Sunny,Low
11:00,Yes,Saturday,Yes,Kolkata,Joka,530000,223,309,Cloudy,Low
20:00,No,Tuesday,Yes,Mumbai,Girgaon,2550000,296,280,Cloudy,Low
10:00,No,Thursday,Yes,Hyderabad,Attapur,260000,993,354,Cloudy,High
11:00,Yes,Saturday,Yes,Hyderabad,Nizampet,400000,207,286,Rainy,Low
20:00,No,Wednesday,Yes,Kolkata,Maniktala,350000,758,198,Cloudy,High
17:00,Yes,Monday,Yes,Mumbai,Kalbadevi,2450000,362,214,Cloudy,High
10:00,No,Saturday,Yes,Chennai,Guindy,1340000,316,94,Sunny,High
11:00,Yes,Monday,Yes,Mumbai,Juhu Beach,1150000,184,190,Sunny,Low
15:00,Yes,Monday,Yes,Mumbai,Juhu Beach,1150000,386,209,Rainy,Low
08:00,Yes,Monday,Yes,Mumbai,Kalbadevi,2450000,582,421,Rainy,High
12:00,Yes,Saturday,Yes,Bengaluru,Vijayanagar,260000,477,243,Foggy,Low
15:00,Yes,Wednesday,Yes,Mumbai,Matunga,2300000,722,131,Sunny,Medium
18:00,Yes,Monday,Yes,Mumbai,Dadar East,1250000,425,176,Foggy,High
18:00,No,Wednesday,Yes,Bengaluru,MG Road,340000,200,176,Sunny,High
18:00,No,Monday,Yes,Bengaluru,Koramangala,300000,456,104,Sunny,Low
13:00,Yes,Thursday,Yes,Bengaluru,Ulsoor,220000,686,210,Foggy,Medium
11:00,Yes,Saturday,Yes,Kolkata,Sealdah,220000,504,403,Cloudy,Low
19:00,Yes,Tuesday,Yes,Hyderabad,Himayatnagar,230000,390,316,Foggy,Medium
21:00,Yes,Friday,Yes,Mumbai,Andheri West,1300000,529,446,Rainy,Medium
22:00,No,Tuesday,Yes,Kolkata,Esplanade,200000,637,141,Rainy,High
20:00,No,Thursday,Yes,Mumbai,Dadar East,1250000,774,226,Cloudy,High
09:00,Yes,Wednesday,Yes,Chennai,Chromepet,1320000,446,296,Rainy,High
17:00,Yes,Friday,Yes,Kolkata,Joka,530000,974,386,Sunny,Low
17:00,No,Tuesday,Yes,Hyderabad,Alwal,290000,608,188,Sunny,Medium
22:00,Yes,Sunday,No,Mumbai,Mazgaon,2400000,528,250,Cloudy,Medium
21:00,Yes,Wednesday,Yes,Chennai,Choolaimedu,1140000,894,97,Sunny,High
14:00,Yes,Friday,Yes,Hyderabad,Alwal,290000,207,152,Foggy,Medium
10:00,No,Monday,Yes,Kolkata,Salt Lake,250000,387,85,Rainy,High
17:00,Yes,Saturday,Yes,Mumbai,Girgaon,2550000,121,118,Foggy,Medium
20:00,No,Friday,Yes,Kolkata,Rajarhat,240000,241,146,Cloudy,Medium
19:00,Yes,Saturday,Yes,Bengaluru,Jayanagar,250000,496,482,Foggy,Low
12:00,Yes,Friday,Yes,Hyderabad,Attapur,260000,141,286,Foggy,Low
20:00,No,Monday,Yes,Kolkata,Rajarhat,240000,438,395,Foggy,High
15:00,Yes,Sunday,No,Mumbai,Dadar East,1250000,875,55,Foggy,Low
22:00,No,Friday,Yes,Bengaluru,MG Road,340000,936,238,Rainy,Medium
10:00,Yes,Sunday,No,Bengaluru,Ulsoor,220000,523,500,Sunny,Medium
16:00,Yes,Friday,Yes,Bengaluru,Nagavara,620000,185,417,Rainy,Low
14:00,Yes,Wednesday,Yes,Kolkata,Salt Lake,250000,688,280,Foggy,Low
19:00,No,Wednesday,Yes,Chennai,Guindy,1340000,237,165,Foggy,High
14:00,Yes,Thursday,Yes,Bengaluru,Ulsoor,220000,137,123,Foggy,Medium
10:00,Yes,Monday,Yes,Hyderabad,Gachibowli,140000,247,181,Sunny,Medium
10:00,Yes,Wednesday,Yes,Kolkata,Rajarhat,240000,888,249,Sunny,High
10:00,Yes,Sunday,No,Chennai,Guindy,1340000,600,110,Foggy,High
21:00,Yes,Saturday,Yes,Kolkata,Dum Dum,270000,410,211,Cloudy,Low
18:00,Yes,Saturday,Yes,Mumbai,Prabhadevi,2250000,767,321,Sunny,Low
14:00,Yes,Friday,Yes,Hyderabad,Alwal,290000,163,227,Cloudy,Low
20:00,Yes,Friday,Yes,Kolkata,Tangra,510000,782,349,Foggy,High
15:00,No,Wednesday,Yes,Hyderabad,Attapur,260000,758,403,Sunny,Low
16:00,Yes,Saturday,Yes,Hyderabad,Shamshabad,310000,727,242,Rainy,Medium
18:00,Yes,Monday,Yes,Hyderabad,Nizampet,400000,738,146,Foggy,Medium
11:00,No,Wednesday,Yes,Mumbai,Juhu Beach,1150000,266,376,Foggy,Medium
20:00,No,Friday,Yes,Chennai,Chromepet,1320000,720,221,Rainy,Low
13:00,Yes,Saturday,Yes,Chennai,Mandaveli,1120000,677,328,Foggy,Low
16:00,No,Wednesday,Yes,Bengaluru,Hulimavu,600000,872,64,Rainy,Medium
22:00,No,Sunday,No,Bengaluru,Vijayanagar,260000,924,229,Foggy,High
12:00,Yes,Wednesday,Yes,Chennai,Mandaveli,1120000,211,303,Foggy,High
12:00,Yes,Friday,Yes,Kolkata,Salt Lake,250000,449,296,Cloudy,Low
16:00,No,Sunday,No,Mumbai,Chembur,1650000,639,465,Cloudy,Low
17:00,No,Sunday,No,Bengaluru,Nagavara,620000,143,318,Sunny,Low
19:00,No,Tuesday,Yes,Kolkata,Dum Dum,270000,294,235,Foggy,Medium
21:00,No,Sunday,No,Bengaluru,Hebbal,290000,921,322,Foggy,Medium
18:00,Yes,Saturday,Yes,Bengaluru,Majestic,560000,380,245,Cloudy,High
14:00,No,Sunday,No,Mumbai,Matunga,2300000,199,338,Foggy,High
20:00,Yes,Monday,Yes,Chennai,Mandaveli,1120000,632,204,Cloudy,Medium
17:00,No,Tuesday,Yes,Chennai,Nungambakkam,900000,849,483,Cloudy,Medium
17:00,Yes,Tuesday,Yes,Bengaluru,Ulsoor,220000,933,94,Sunny,Low
15:00,No,Monday,Yes,Bengaluru,Hulimavu,600000,799,70,Cloudy,Medium
09:00,Yes,Saturday,Yes,Mumbai,Prabhadevi,2250000,294,128,Rainy,Medium
19:00,Yes,Tuesday,Yes,Chennai,Guindy,1340000,651,198,Rainy,Low
22:00,Yes,Sunday,No,Hyderabad,Gachibowli,140000,535,149,Sunny,Medium
15:00,No,Saturday,Yes,Bengaluru,Ulsoor,220000,515,51,Cloudy,High
12:00,Yes,Tuesday,Yes,Kolkata,Cossipore,570000,900,315,Sunny,Low
18:00,No,Thursday,Yes,Chennai,Adyar,850000,197,339,Sunny,Medium
19:00,Yes,Sunday,No,Bengaluru,Hebbal,290000,104,274,Rainy,Low
20:00,Yes,Saturday,Yes,Chennai,Adyar,850000,337,140,Rainy,Low
18:00,No,Friday,Yes,Mumbai,Juhu Beach,1150000,274,214,Rainy,Low
16:00,No,Saturday,Yes,Hyderabad,Alwal,290000,459,117,Cloudy,Low
08:00,No,Friday,Yes,Bengaluru,Hulimavu,600000,155,371,Foggy,Low
13:00,Yes,Friday,Yes,Hyderabad,Patancheru,380000,955,469,Foggy,Medium
13:00,No,Tuesday,Yes,Bengaluru,Yelahanka,270000,435,253,Foggy,Medium
18:00,No,Sunday,No,Bengaluru,Ulsoor,220000,609,152,Foggy,Medium
11:00,No,Saturday,Yes,Chennai,Adyar,850000,426,338,Sunny,Low
11:00,Yes,Thursday,Yes,Bengaluru,Hulimavu,600000,195,392,Cloudy,Low
18:00,No,Saturday,Yes,Hyderabad,Himayatnagar,230000,126,428,Cloudy,Low
11:00,No,Thursday,Yes,Chennai,T Nagar,800000,391,93,Sunny,High
16:00,No,Friday,Yes,Kolkata,Cossipore,570000,322,182,Sunny,Low
16:00,Yes,Friday,Yes,Mumbai,Girgaon,2550000,873,100,Cloudy,Medium
18:00,No,Monday,Yes,Chennai,Guindy,1340000,449,299,Foggy,Low
22:00,No,Friday,Yes,Mumbai,Kalbadevi,2450000,757,302,Foggy,Medium
09:00,Yes,Saturday,Yes,Mumbai,Juhu Beach,1150000,539,220,Foggy,High
08:00,Yes,Thursday,Yes,Hyderabad,Patancheru,380000,256,427,Rainy,High
13:00,No,Wednesday,Yes,Chennai,Mylapore,780000,134,253,Sunny,Medium
18:00,Yes,Thursday,Yes,Hyderabad,Himayatnagar,230000,131,340,Sunny,High
09:00,Yes,Tuesday,Yes,Bengaluru,Koramangala,300000,864,391,Foggy,Medium
17:00,No,Monday,Yes,Mumbai,Andheri West,1300000,473,214,Rainy,Low
11:00,No,Saturday,Yes,Bengaluru,Koramangala,300000,530,295,Foggy,Medium
09:00,Yes,Tuesday,Yes,Hyderabad,Chandanagar,390000,887,368,Foggy,Low
10:00,No,Friday,Yes,Chennai,Adyar,850000,432,340,Foggy,High
08:00,No,Saturday,Yes,Mumbai,Dadar East,1250000,463,474,Foggy,High
15:00,No,Tuesday,Yes,Bengaluru,Jayanagar,250000,682,99,Rainy,High
21:00,No,Friday,Yes,Bengaluru,Nagavara,620000,408,334,Rainy,High
14:00,Yes,Thursday,Yes,Mumbai,Dadar East,1250000,202,452,Rainy,High
15:00,No,Sunday,No,Kolkata,Dum Dum,270000,435,85,Foggy,Low
12:00,Yes,Wednesday,Yes,Chennai,Chromepet,1320000,463,462,Foggy,Low
19:00,No,Tuesday,Yes,Hyderabad,Charminar,210000,105,248,Sunny,Low
16:00,No,Sunday,No,Mumbai,Mazgaon,2400000,354,235,Rainy,Medium
14:00,Yes,Saturday,Yes,Kolkata,Rajarhat,240000,178,258,Foggy,Medium
14:00,Yes,Friday,Yes,Bengaluru,Yelahanka,270000,243,228,Foggy,High
19:00,Yes,Monday,Yes,Hyderabad,Patancheru,380000,951,399,Foggy,Low
11:00,No,Sunday,No,Hyderabad,Attapur,260000,521,454,Cloudy,Low
09:00,No,Friday,Yes,Chennai,Mandaveli,1120000,536,461,Rainy,Medium
18:00,Yes,Saturday,Yes,Kolkata,Tangra,510000,213,321,Rainy,Medium
09:00,No,Sunday,No,Chennai,Chromepet,1320000,598,54,Rainy,Low
20:00,Yes,Friday,Yes,Mumbai,Kalbadevi,2450000,229,404,Cloudy,Low
08:00,No,Saturday,Yes,Chennai,Anna Nagar,820000,444,316,Sunny,Low
16:00,Yes,Thursday,Yes,Chennai,Guindy,1340000,337,401,Rainy,High
13:00,Yes,Monday,Yes,Chennai,Adyar,850000,643,168,Cloudy,Medium
16:00,No,Tuesday,Yes,Chennai,Choolaimedu,1140000,901,144,Cloudy,Medium
11:00,Yes,Wednesday,Yes,Bengaluru,Nagavara,620000,624,312,Foggy,Medium
22:00,Yes,Wednesday,Yes,Hyderabad,Shamshabad,310000,106,112,Sunny,High
21:00,Yes,Sunday,No,Mumbai,Lower Parel,1550000,188,473,Rainy,Low
09:00,Yes,Wednesday,Yes,Bengaluru,Koramangala,300000,922,196,Cloudy,Medium
14:00,Yes,Sunday,No,Hyderabad,Nizampet,400000,584,105,Foggy,Low
17:00,Yes,Saturday,Yes,Bengaluru,Jayanagar,250000,475,299,Sunny,Low
14:00,Yes,Monday,Yes,Mumbai,Dadar East,1250000,829,388,Cloudy,High
18:00,No,Sunday,No,Kolkata,Salt Lake,250000,117,363,Foggy,Medium
09:00,Yes,Tuesday,Yes,Hyderabad,Nizampet,400000,734,462,Foggy,Medium
21:00,Yes,Saturday,Yes,Mumbai,Mazgaon,2400000,666,454,Foggy,High
11:00,Yes,Wednesday,Yes,Bengaluru,Nagavara,620000,255,176,Cloudy,High
10:00,No,Wednesday,Yes,Mumbai,Dadar East,1250000,793,258,Sunny,Low
10:00,No,Wednesday,Yes,Mumbai,Kalbadevi,2450000,231,124,Cloudy,Medium
22:00,No,Monday,Yes,Mumbai,Juhu Beach,1150000,557,310,Rainy,Medium
21:00,Yes,Monday,Yes,Mumbai,Matunga,2300000,659,227,Rainy,Medium
22:00,No,Thursday,Yes,Bengaluru,Nagavara,620000,954,375,Foggy,High
14:00,Yes,Saturday,Yes,Kolkata,Maniktala,350000,823,435,Foggy,High
15:00,No,Friday,Yes,Mumbai,Dadar East,1250000,653,403,Foggy,Medium
14:00,Yes,Saturday,Yes,Kolkata,Dum Dum,270000,294,474,Rainy,High
21:00,Yes,Sunday,No,Chennai,Royapettah,1200000,338,482,Foggy,Medium
12:00,Yes,Sunday,No,Chennai,Adyar,850000,656,346,Sunny,Low
18:00,No,Friday,Yes,Bengaluru,Jayanagar,250000,308,101,Cloudy,Medium
20:00,Yes,Thursday,Yes,Bengaluru,Majestic,560000,475,66,Rainy,High
15:00,Yes,Saturday,Yes,Hyderabad,Himayatnagar,230000,850,261,Rainy,Low
18:00,No,Friday,Yes,Mumbai,Andheri West,1300000,623,110,Rainy,Medium
16:00,No,Friday,Yes,Mumbai,Matunga,2300000,903,236,Sunny,Medium
10:00,Yes,Tuesday,Yes,Chennai,T Nagar,800000,191,150,Foggy,High
15:00,Yes,Wednesday,Yes,Kolkata,Dum Dum,270000,242,112,Rainy,Low
19:00,No,Sunday,No,Kolkata,Alipore,550000,709,295,Sunny,Medium
12:00,No,Monday,Yes,Kolkata,Rajarhat,240000,338,177,Sunny,Medium
15:00,Yes,Saturday,Yes,Mumbai,Kalbadevi,2450000,162,164,Sunny,High
11:00,Yes,Monday,Yes,Chennai,Anna Nagar,820000,276,325,Cloudy,Medium
22:00,No,Thursday,Yes,Hyderabad,Attapur,260000,330,74,Sunny,Low
17:00,No,Wednesday,Yes,Mumbai,Matunga,2300000,340,464,Foggy,High
21:00,No,Tuesday,Yes,Hyderabad,Chandanagar,390000,216,361,Rainy,Low
08:00,Yes,Friday,Yes,Mumbai,Chembur,1650000,161,380,Foggy,High
09:00,No,Sunday,No,Bengaluru,Hulimavu,600000,484,104,Cloudy,Low
12:00,Yes,Sunday,No,Bengaluru,MG Road,340000,247,139,Cloudy,Low
14:00,No,Saturday,Yes,Bengaluru,Nagavara,620000,399,169,Rainy,Low
16:00,Yes,Tuesday,Yes,Kolkata,Cossipore,570000,689,217,Rainy,Low
09:00,No,Friday,Yes,Mumbai,Matunga,2300000,896,163,Cloudy,High
22:00,Yes,Wednesday,Yes,Hyderabad,Shamshabad,310000,686,194,Foggy,High
20:00,No,Friday,Yes,Bengaluru,Jayanagar,250000,763,208,Cloudy,Low
16:00,No,Monday,Yes,Hyderabad,Chandanagar,390000,703,484,Cloudy,Medium
09:00,Yes,Thursday,Yes,Mumbai,Kalbadevi,2450000,642,106,Foggy,High
11:00,No,Sunday,No,Kolkata,Sealdah,220000,116,339,Rainy,Low
09:00,No,Tuesday,Yes,Kolkata,Maniktala,350000,430,269,Foggy,Medium
22:00,No,Friday,Yes,Mumbai,Lower Parel,1550000,805,244,Rainy,High
08:00,No,Saturday,Yes,Kolkata,Rajarhat,240000,353,422,Foggy,High
16:00,Yes,Monday,Yes,Bengaluru,Yelahanka,270000,591,377,Rainy,Low
19:00,No,Friday,Yes,Chennai,Choolaimedu,1140000,351,457,Cloudy,Medium
19:00,Yes,Tuesday,Yes,Hyderabad,Begumpet,190000,997,234,Cloudy,Medium
09:00,Yes,Friday,Yes,Hyderabad,Patancheru,380000,927,316,Foggy,High
